id_anfitrion,zona_grupo,latitud,tipo_propiedad,capacidad,recamaras,noches_minimas,min_noches_minimas,min_noches_maximas,precio,disp_30d,disp_90d,calendario_ultima_extraccion,num_resenas,num_resenas_30d,ultima_resena,calif_total,calif_limpieza,calif_comunicacion,calif_valor,es_superhost,tasa_respuesta_host,host_tiene_foto,antiguedad_host,total_listados_host,host_total_habitaciones_privadas,licencia
94193482,Isole,45.438351,Entire villa,6,3.0,3,3,1125,"$1,200.00",6,26,2025-06-17,4,0,2024-12-22,5.0,5.0,5.0,5.0,t,100%,t,2016-09-08,10,0,IT027042B4GN6NBVKA
98393807,Terraferma,45.49733,Room in hotel,1,1.0,1,1,1125,$77.00,12,52,2025-06-17,29,0,2024-04-27,4.34,4.45,4.66,4.24,f,89%,t,2016-10-06,4,0,IT027042A19BTSLSFH
108507559,Isole,45.43582,Entire condo,3,2.0,3,3,1125,$169.00,16,67,2025-06-17,170,1,2025-05-26,4.91,4.94,4.96,4.84,t,100%,t,2016-12-26,2,0,IT027042C2ZWY6ITR8
32253239,Isole,45.43403,Entire rental unit,3,1.0,1,1,365,$164.00,15,75,2025-06-17,100,4,2025-06-13,4.47,4.36,4.72,4.4,f,100%,t,2015-04-30,4,0,IT027042B4DESBLCFZ
296801957,Isole,45.44018,Entire rental unit,4,2.0,2,1,1125,$203.00,8,36,2025-06-17,173,5,2025-06-12,4.85,4.88,4.84,4.73,f,100%,t,2019-09-21,1,0,IT027042C2GCS4EJ5L
17199382,Terraferma,45.49456,Entire condo,6,3.0,31,31,1125,$180.00,28,88,2025-06-17,0,0,,,,,,f,,t,2014-06-24,1,0,
213535416,Isole,45.43882,Entire rental unit,3,1.0,2,2,730,$130.00,27,87,2025-06-17,64,0,2024-06-15,4.61,4.7,4.78,4.44,f,100%,t,2018-09-04,4,0,IT027042C2DULR39AO
297550824,Isole,45.442684,Entire condo,4,1.0,4,4,1125,$108.00,24,79,2025-06-17,123,0,2025-05-11,4.88,4.91,4.76,4.78,t,100%,t,2019-09-24,1,0,IT027042C27UTLHN32
166297081,Isole,45.43302,Entire rental unit,4,1.0,2,2,16,$148.00,10,44,2025-06-17,76,1,2025-06-03,4.46,4.36,4.84,4.54,f,100%,t,2018-01-07,1,0,IT027042B4FCQSHAYS
101119364,Terraferma,45.49656,Entire condo,3,1.0,6,6,300,$98.00,0,0,2025-06-17,17,0,2025-01-18,5.0,5.0,5.0,4.82,t,,t,2016-10-24,1,0,IT027042C2UDRDUT6B
46528252,Isole,45.43737,Entire rental unit,3,2.0,1,1,7,$334.00,8,28,2025-06-17,465,3,2025-06-08,4.85,4.8,4.86,4.77,t,100%,t,2015-10-14,4,0,IT027042C2TOK5X8EV
246529758,Isole,45.43792,Private room in villa,2,1.0,2,1,1125,$224.00,15,44,2025-06-17,1,0,2022-04-21,5.0,5.0,5.0,5.0,f,,t,2019-03-03,3,3,IT027042B49KTIDUIX
12097452,Isole,45.44191,Entire condo,4,2.0,2,1,1125,$219.00,24,65,2025-06-17,155,1,2025-06-04,4.85,4.87,4.85,4.74,t,100%,t,2014-02-09,1,0,IT027042C2R38HXMNI
8524766,Isole,45.4413,Entire rental unit,6,2.0,2,1,1125,$287.00,7,47,2025-06-17,333,7,2025-06-15,4.98,4.99,4.99,4.93,t,100%,t,2013-08-30,2,0,IT027042C2SS9IZPCL
271809098,Isole,45.43625,Entire rental unit,7,3.0,31,31,1125,,11,60,2025-06-17,0,0,,,,,,f,,t,2019-06-27,2,0,
98393807,Terraferma,45.49654,Room in hotel,2,1.0,1,1,1125,$107.00,21,76,2025-06-17,85,1,2025-06-08,4.53,4.59,4.8,4.52,f,89%,t,2016-10-06,4,0,IT027042A19BTSLSFH
98393807,Terraferma,45.49754,Room in hotel,3,1.0,1,1,1125,$122.00,17,66,2025-06-17,72,0,2025-04-08,4.58,4.67,4.71,4.56,f,89%,t,2016-10-06,4,0,IT027042A19BTSLSFH
98393807,Terraferma,45.49572,Room in hotel,4,1.0,1,1,1125,$146.00,8,41,2025-06-17,85,1,2025-06-10,4.79,4.87,4.89,4.82,f,89%,t,2016-10-06,4,0,IT027042A19BTSLSFH
184580691,Terraferma,45.49406,Private room in bed and breakfast,1,1.0,31,31,1125,$55.00,28,88,2025-06-17,15,0,2024-12-29,4.4,4.4,4.47,4.13,f,100%,t,2018-04-16,3,3,IT027042B4FKPAIJSN
294951,Isole,45.43766,Entire rental unit,2,0.0,1,1,1125,$101.00,7,50,2025-06-17,55,2,2025-05-30,4.75,4.89,4.85,4.51,f,100%,t,2010-11-22,21,0,IT027042C298FEB27U
42184166,Isole,45.44464,Entire rental unit,4,2.0,31,31,1125,,0,0,2025-06-17,12,0,2020-02-26,4.83,5.0,4.83,4.92,f,,t,2015-08-22,1,0,
213535416,Isole,45.44661,Entire home,4,2.0,3,3,1125,$207.00,29,89,2025-06-17,46,0,2025-04-13,4.89,4.8,4.91,4.85,f,100%,t,2018-09-04,4,0,IT027042C25ZNCQS59
271809098,Isole,45.43435,Entire home,2,1.0,31,31,1125,,15,53,2025-06-17,0,0,,,,,,f,,t,2019-06-27,2,0,
41164114,Terraferma,45.5057,Private room in rental unit,2,1.0,3,3,29,$49.00,0,0,2025-06-17,12,0,2024-05-20,5.0,5.0,4.92,4.92,t,100%,t,2015-08-11,3,3,IT027042C29MZ9RALX
85278182,Isole,45.43568,Entire rental unit,4,2.0,2,2,1125,$225.00,12,53,2025-06-17,27,0,2024-10-26,4.85,4.59,5.0,4.74,t,100%,t,2016-07-22,1,0,IT027042C24ZLNZPBL
5862083,Isole,45.43822,Entire rental unit,3,1.0,1,1,2,"$1,000.00",12,68,2025-06-17,112,1,2025-05-20,4.72,4.85,4.82,4.63,f,100%,t,2013-04-10,32,0,IT027042B4B3YO27YW
13094721,Isole,45.42408,Entire rental unit,4,1.0,2,2,1125,$126.00,9,46,2025-06-17,23,0,2025-02-23,4.96,5.0,4.96,4.91,t,100%,t,2014-03-13,2,0,IT027042C2RFZ5XLVQ
301295534,Isole,45.40372,Private room in bed and breakfast,5,2.0,31,31,1125,$450.00,30,90,2025-06-17,9,0,2022-06-18,4.78,4.44,4.89,4.67,f,,t,2019-10-09,2,1,
2634978,Isole,45.43538,Entire rental unit,5,2.0,1,2,1125,$221.00,5,10,2025-06-17,29,0,2025-03-03,4.45,4.55,4.76,4.31,f,99%,t,2012-06-14,134,0,IT027042B4UBXRROF3
168396296,Terraferma,45.48376,Entire rental unit,3,1.0,2,2,1125,$65.00,18,63,2025-06-17,209,1,2025-06-07,4.89,4.9,4.92,4.83,t,100%,t,2018-01-17,5,0,IT027042B459FY9JP8
12113015,Isole,45.43454,Entire rental unit,8,3.0,3,1,365,$471.00,7,25,2025-06-17,124,3,2025-06-15,4.77,4.78,4.79,4.67,t,100%,t,2014-02-10,18,0,IT027042C2KYHXBD7X
9290329,Isole,45.43485,Entire rental unit,4,2.0,2,2,1125,$132.00,20,71,2025-06-17,147,3,2025-06-08,4.82,4.9,4.94,4.75,t,100%,t,2013-10-07,1,0,IT027042B4OWV4KXJN
212763422,Isole,45.43814,Entire condo,4,0.0,3,3,1125,$198.00,19,64,2025-06-17,147,4,2025-06-12,4.89,4.93,4.86,4.77,t,100%,t,2018-08-31,5,0,IT027042B4FWC2ZYPC
259823358,Isole,45.43243,Entire rental unit,2,2.0,3,2,1125,$134.00,0,37,2025-06-17,102,3,2025-06-09,4.97,4.99,5.0,4.93,t,100%,t,2019-05-04,1,0,IT027042C2Q2IL6FYU
189963665,Isole,45.44083,Entire rental unit,4,2.0,2,1,4,$121.00,21,81,2025-06-17,328,4,2025-06-03,4.78,4.85,4.83,4.73,t,100%,t,2018-05-16,5,0,IT027042B4EWHFC2SE
184580691,Terraferma,45.49279,Private room in rental unit,1,1.0,31,31,1125,$55.00,28,88,2025-06-17,48,0,2024-10-27,4.33,4.6,4.54,4.46,f,100%,t,2018-04-16,3,3,
68564211,Isole,45.44277846690914,Entire rental unit,2,1.0,2,2,29,$118.00,5,55,2025-06-17,277,6,2025-06-16,4.79,4.88,4.88,4.69,t,100%,t,2016-04-23,25,0,IT027042C2Z4AHSP89
302482634,Isole,45.43126,Entire home,4,2.0,2,2,1125,$184.00,24,73,2025-06-17,150,1,2025-05-25,4.84,4.88,4.95,4.78,t,100%,t,2019-10-15,1,0,IT027042C2W4RPCTDI
2634978,Isole,45.44179,Entire rental unit,4,1.0,1,2,1125,$133.00,22,66,2025-06-17,14,0,2025-04-06,4.14,4.5,4.36,4.0,f,99%,t,2012-06-14,134,0,IT027042C2DHCT5ULG
208021374,Isole,45.44189,Entire condo,4,2.0,1,1,365,$220.00,8,56,2025-06-17,134,1,2025-06-12,4.84,4.9,4.81,4.74,f,100%,t,2018-08-07,3,0,IT027042B4GSFZCH62
6304868,Isole,45.43479,Tiny home,2,,3,3,90,,0,0,2025-06-17,0,0,,,,,,f,,t,2013-05-09,1,0,IT027042B4SDMIHCHY
276848376,Terraferma,45.483463,Private room in hostel,2,1.0,1,1,7,,21,77,2025-06-17,1224,2,2025-05-30,4.77,4.75,4.83,4.79,t,99%,t,2019-07-17,9,1,IT027042B6GTXF8IG6
13012838,Isole,45.43512,Entire rental unit,5,1.0,2,1,29,$286.00,7,55,2025-06-17,110,0,2024-07-04,4.75,4.7,4.67,4.68,f,100%,t,2014-03-11,8,3,IT027042B4H5J3N5BM
303124344,Isole,45.43905,Entire rental unit,4,2.0,2,1,1125,$265.00,13,71,2025-06-17,331,5,2025-06-12,4.94,4.97,4.96,4.88,t,100%,t,2019-10-18,1,0,IT027042C2GDSIINZH
303243815,Isole,45.43933,Private room in home,2,,31,31,1125,,0,0,2025-06-17,0,0,,,,,,f,,t,2019-10-19,1,1,
303268623,Isole,45.43508,Entire rental unit,3,2.0,4,3,1125,$223.00,14,43,2025-06-17,160,1,2025-05-25,4.92,4.94,4.94,4.82,t,100%,t,2019-10-19,1,0,IT027042C22CTWCNQ3
303819792,Isole,45.43569,Entire rental unit,2,1.0,3,3,1125,$229.00,0,0,2025-06-17,93,0,2025-05-16,4.95,4.98,4.98,4.78,t,100%,t,2019-10-22,1,0,IT027042C2DQGCJODB
302856789,Isole,45.41613,Entire rental unit,3,1.0,2,2,29,$139.00,6,26,2025-06-17,20,0,2024-09-14,4.95,5.0,4.85,4.85,f,100%,t,2019-10-17,1,0,IT027042C2R28VM94Z
56593037,Isole,45.44594,Entire loft,2,1.0,2,2,1125,$147.00,3,29,2025-06-17,151,0,2025-05-14,4.97,4.97,4.99,4.88,t,100%,t,2016-01-29,7,0,IT027042B49YEPKCWL
2718137,Isole,45.43761,Private room in rental unit,2,1.0,2,2,16,$172.00,23,68,2025-06-17,11,0,2025-04-27,4.73,4.82,4.64,4.55,f,100%,t,2012-06-23,4,4,IT027042B4BI6UZ84E
203929414,Isole,45.43221,Entire rental unit,5,2.0,1,1,999,$235.00,8,57,2025-06-17,11,0,2024-09-21,4.82,4.91,4.82,4.82,f,100%,t,2018-07-21,10,1,IT027042B4Y4LB6RZ6
304850397,Isole,45.4385,Entire vacation home,4,1.0,2,2,1125,$158.00,4,13,2025-06-17,7,0,2025-05-11,4.57,4.86,4.71,4.86,f,,t,2019-10-27,1,0,IT027042C2MVHFSGIA
196333156,Isole,45.44641,Private room in home,2,,31,31,1125,,0,0,2025-06-17,0,0,,,,,,f,,t,2018-06-18,2,2,
196333156,Isole,45.44612,Private room in home,2,,31,31,1125,,0,0,2025-06-17,9,0,2020-02-02,4.56,4.78,4.67,4.78,f,,t,2018-06-18,2,2,
294951,Isole,45.43642834949891,Entire rental unit,4,1.0,2,1,1125,$115.00,8,27,2025-06-17,35,1,2025-05-26,4.57,4.83,4.77,4.54,f,100%,t,2010-11-22,21,0,IT027042C26LUEHLPD
246529758,Isole,45.43803,Private room in home,2,,2,1,1125,,9,45,2025-06-17,3,0,2023-06-04,5.0,5.0,5.0,4.67,f,,t,2019-03-03,3,3,IT027042B49KTIDUIX
223405847,Isole,45.44561,Entire rental unit,2,1.0,3,3,1125,,1,1,2025-06-17,9,0,2022-10-18,5.0,4.89,4.89,4.89,f,,t,2018-10-30,1,0,IT027042C2BN34HO72
106583012,Isole,45.44239,Entire condo,4,2.0,2,2,1125,$240.00,5,9,2025-06-17,137,3,2025-06-07,4.99,4.99,5.0,4.96,t,100%,t,2016-12-08,2,0,IT027042C2DKKS9YF2
246529758,Isole,45.4387214,Private room in home,2,1.0,2,1,1125,$195.00,10,42,2025-06-17,0,0,,,,,,f,,t,2019-03-03,3,3,IT027042B49KTIDUIX
32253239,Isole,45.43398,Entire rental unit,4,1.0,1,1,365,,16,66,2025-06-17,106,2,2025-06-09,4.76,4.65,4.89,4.59,f,100%,t,2015-04-30,4,0,IT027042B4VT3MSIO7
294502374,Terraferma,45.47891,Entire condo,5,3.0,2,2,1125,$144.00,4,19,2025-06-17,314,7,2025-06-14,4.98,5.0,4.98,4.97,t,100%,t,2019-09-13,1,0,IT027042C2J4VLEJI8
369642,Isole,45.43990123754144,Private room in bed and breakfast,3,1.0,1,1,1125,$96.00,0,5,2025-06-17,12,0,2025-04-24,4.75,4.92,5.0,4.75,f,100%,t,2011-01-31,2,2,IT027042B40Z6IVYGS
306324923,Terraferma,45.49018,Private room in bed and breakfast,2,,31,31,1125,,0,0,2025-06-17,558,0,2024-11-11,4.4,4.48,4.58,4.47,f,,t,2019-11-02,1,1,
7325760,Isole,45.43564,Room in hotel,2,1.0,2,1,1125,$118.00,0,6,2025-06-17,256,5,2025-06-03,4.63,4.85,4.89,4.62,f,100%,t,2013-07-07,4,1,IT027042B4UELUH7SK
307007425,Isole,45.43644,Entire rental unit,7,3.0,3,3,1125,$428.00,10,49,2025-06-17,22,1,2025-05-18,5.0,4.91,4.91,4.82,t,100%,t,2019-11-04,1,0,IT027042C2WSCYFTN3
307486637,Isole,45.43963,Entire rental unit,6,2.0,1,1,1125,$281.00,19,71,2025-06-17,184,5,2025-06-02,4.79,4.77,4.9,4.64,,100%,t,2019-11-06,1,0,IT027042B4X48OX7ZE
152365893,Isole,45.432652,Entire rental unit,2,1.0,2,2,28,$158.00,13,45,2025-06-17,57,1,2025-05-21,4.51,4.37,4.67,4.33,f,100%,t,2017-09-27,2,0,IT027042C2YZZVT5RW
180876859,Terraferma,45.53663,Entire condo,4,1.0,4,4,30,$66.00,7,21,2025-06-17,57,1,2025-06-02,4.77,4.84,4.95,4.67,t,100%,t,2018-03-27,3,0,IT027042C2CLNOSRPL
308303683,Terraferma,45.48614,Private room in bed and breakfast,13,5.0,31,31,1125,,0,0,2025-06-17,0,0,,,,,,f,,t,2019-11-09,1,1,
52208767,Isole,45.40958,Entire rental unit,4,3.0,4,4,30,$85.00,0,0,2025-06-17,21,0,2025-05-12,4.86,4.9,4.95,4.67,f,100%,t,2015-12-25,10,0,IT027042C2PHGVBRTE
73934712,Isole,45.44208,Entire rental unit,4,1.0,2,2,1125,$146.00,0,0,2025-06-17,63,0,2024-11-03,4.52,4.65,4.46,4.49,t,100%,t,2016-05-25,15,0,IT027042C2R4WLJMJ9
1784414,Terraferma,45.49198,Entire condo,4,1.0,1,1,365,$95.00,13,64,2025-06-17,27,0,2025-04-06,4.81,4.85,4.89,4.67,t,100%,t,2012-02-21,6,4,IT027042B47MIWXJFZ
1784414,Terraferma,45.49199,Room in boutique hotel,2,1.0,1,1,365,$91.00,30,87,2025-06-17,48,0,2025-02-24,4.79,4.96,4.79,4.6,t,100%,t,2012-02-21,6,4,IT027042B47MIWXJFZ
311703445,Isole,45.445683,Entire rental unit,4,2.0,2,1,1125,$166.00,13,49,2025-06-17,183,2,2025-05-27,4.84,4.91,4.8,4.6,t,100%,t,2019-11-24,1,0,IT027042B4HIUREE24
56593037,Isole,45.44043,Entire rental unit,4,1.0,2,2,1125,$131.00,6,47,2025-06-17,115,2,2025-05-25,4.93,4.97,4.99,4.87,t,100%,t,2016-01-29,7,0,IT027042B46QPAGPFJ
56593037,Isole,45.43733,Entire rental unit,2,1.0,2,1,1125,$134.00,15,59,2025-06-17,265,5,2025-06-02,4.92,4.97,4.97,4.86,t,100%,t,2016-01-29,7,0,IT027042B4EGFCQARV
13634695,Terraferma,45.488365,Entire condo,3,1.0,1,1,99,,0,0,2025-06-17,1,0,2024-07-14,5.0,5.0,5.0,5.0,f,,t,2014-03-28,8,0,IT027042B4XLW8HJAB
143699747,Isole,45.431448,Private room in home,2,1.0,2,2,1125,$107.00,18,54,2025-06-17,16,1,2025-05-22,5.0,5.0,5.0,4.94,f,100%,t,2017-08-01,2,2,IT027042C276S7A5QF
143699747,Isole,45.431448,Private room in home,3,1.0,2,2,1125,$127.00,8,40,2025-06-17,18,3,2025-06-13,5.0,5.0,5.0,4.83,f,100%,t,2017-08-01,2,2,IT027042C276S7A5QF
312628153,Isole,45.438789,Entire rental unit,3,1.0,2,1,29,,18,61,2025-06-17,339,7,2025-06-10,4.9,4.94,4.94,4.77,t,100%,t,2019-11-27,1,0,IT027042C2BOLVS4OT
312776064,Isole,45.44072,Entire rental unit,2,3.0,2,2,1125,,16,76,2025-06-17,13,0,2024-05-24,4.23,4.46,4.46,3.85,f,,t,2019-11-28,1,0,IT027042C2DWFX7X6V
303880117,Terraferma,45.48542,Entire condo,6,2.0,1,1,30,$114.00,1,24,2025-06-17,109,4,2025-06-05,4.94,4.97,4.99,4.86,t,100%,t,2019-10-22,1,0,IT027042B4L3PFWYQV
312916693,Terraferma,45.50693,Entire rental unit,4,1.0,2,2,1125,$124.00,29,89,2025-06-17,70,1,2025-06-09,4.9,5.0,4.97,4.77,t,100%,t,2019-11-28,1,0,IT027042C2UNSRNNY9
2785704,Isole,45.44383,Entire condo,3,1.0,3,3,1125,$229.00,18,78,2025-06-17,29,0,2025-01-01,4.76,4.86,4.79,4.55,f,,t,2012-06-30,1,0,IT027042B4HXI3QLSY
24810677,Isole,45.43158,Entire rental unit,2,1.0,5,5,60,$79.00,7,47,2025-06-17,80,2,2025-05-29,4.8,4.74,4.96,4.7,t,100%,t,2014-12-14,5,0,IT027042C2JMCVA6WD
5862083,Isole,45.43648,Entire rental unit,4,2.0,1,1,2,"$1,000.00",10,50,2025-06-17,81,2,2025-05-29,4.78,4.89,4.89,4.73,f,100%,t,2013-04-10,32,0,IT027042C29FPDXKT3
5113473,Isole,45.44181,Private room in guest suite,2,1.0,1,1,1,"$1,000.00",6,33,2025-06-17,216,2,2025-05-23,4.97,5.0,4.98,4.88,t,100%,t,2013-02-17,6,6,IT027042B48BTNWK2F
2634978,Isole,45.43152,Entire rental unit,6,2.0,1,3,1125,$175.00,7,51,2025-06-17,13,0,2025-05-04,4.46,4.15,4.69,4.23,f,99%,t,2012-06-14,134,0,IT027042C29NCQHWB8
177648040,Isole,45.40916,Entire rental unit,6,2.0,5,5,1125,$219.00,11,41,2025-06-17,62,0,2025-05-17,4.87,4.77,4.85,4.55,,,t,2018-03-10,6,0,IT027042C2XAUBS7D2
17151413,Isole,45.43258,Entire rental unit,4,2.0,2,2,1125,$354.00,8,53,2025-06-17,76,2,2025-06-13,4.96,4.95,4.99,4.91,t,92%,t,2014-06-23,1,0,IT027042B482QDB8LX
247177259,Isole,45.41757,Room in hotel,2,1.0,1,1,99,,0,0,2025-06-17,17,0,2024-12-25,4.65,4.47,4.71,4.76,f,,t,2019-03-06,2,2,IT027042A1M6LJEPN8
247177259,Isole,45.41682,Room in hotel,1,1.0,1,1,99,,0,0,2025-06-17,2,0,2024-11-14,4.0,4.0,4.0,4.0,f,,t,2019-03-06,2,2,IT027042A1M6LJEPN8
267288660,Isole,45.43138885498047,Entire condo,6,2.0,1,1,1125,$207.00,10,42,2025-06-17,51,0,2025-05-03,4.96,4.9,4.98,4.84,t,100%,t,2019-06-09,1,0,IT027042C20825BC4P
315285301,Isole,45.43400955200195,Entire rental unit,5,2.0,2,2,15,$221.00,25,76,2025-06-17,27,0,2025-04-07,4.85,4.93,4.81,4.89,t,100%,t,2019-12-07,2,0,IT027042C2ME4T9BB8
95283841,Terraferma,45.48983,Entire loft,3,1.0,2,2,28,$89.00,17,63,2025-06-17,161,1,2025-06-05,4.65,4.61,4.71,4.62,f,,t,2016-09-15,8,0,IT027042B4IUFYTIWH
5113473,Isole,45.44089,Private room in guest suite,2,1.0,1,1,1,"$1,000.00",7,37,2025-06-17,208,1,2025-05-30,4.98,5.0,4.99,4.85,t,100%,t,2013-02-17,6,6,IT027042B48BTNWK2F
6174080,Isole,45.43978,Entire guesthouse,15,8.0,2,2,365,,30,90,2025-06-17,2,0,2024-09-02,4.5,4.0,4.5,4.0,t,100%,t,2013-05-01,5,4,IT027042B4YMZ3NJJ8
98034168,Isole,45.43449,Entire rental unit,5,3.0,1,1,1125,,0,0,2025-06-17,0,0,,,,,,f,,t,2016-10-04,1,0,IT027042B4MJ9JXEZM
308699317,Isole,45.43899,Room in hotel,1,1.0,1,1,99,,0,0,2025-06-17,0,0,,,,,,f,,t,2019-11-11,6,6,IT027042A1LYLQ88UF
308699317,Isole,45.43886,Room in hotel,2,1.0,1,1,99,,0,0,2025-06-17,5,0,2022-10-25,4.0,4.8,4.6,4.0,f,,t,2019-11-11,6,6,IT027042A1LYLQ88UF
308699317,Isole,45.43708,Room in hotel,3,1.0,31,1,99,,0,0,2025-06-17,1,0,2022-06-04,5.0,5.0,5.0,5.0,f,,t,2019-11-11,6,6,IT027042A1LYLQ88UF
308699317,Isole,45.43673,Room in hotel,4,1.0,31,1,99,,0,0,2025-06-17,0,0,,,,,,f,,t,2019-11-11,6,6,IT027042A1LYLQ88UF
312868628,Isole,45.4335,Room in hotel,1,1.0,1,1,99,$256.00,16,72,2025-06-17,0,0,,,,,,f,,t,2019-11-28,6,6,IT027042A1C6J5CTZY
312868628,Isole,45.43546,Room in hotel,2,1.0,1,1,99,$260.00,27,87,2025-06-17,4,0,2023-12-20,4.75,5.0,5.0,4.5,f,,t,2019-11-28,6,6,IT027042A1C6J5CTZY
312868628,Isole,45.43469,Room in hotel,3,1.0,1,1,99,$314.00,22,75,2025-06-17,0,0,,,,,,f,,t,2019-11-28,6,6,IT027042A1C6J5CTZY
312868628,Isole,45.43535,Room in hotel,4,1.0,1,1,99,$349.00,13,50,2025-06-17,0,0,,,,,,f,,t,2019-11-28,6,6,IT027042A1C6J5CTZY
97908044,Isole,45.436386,Room in hotel,2,1.0,1,1,1125,$164.00,29,89,2025-06-17,3,0,2024-11-05,4.67,5.0,4.67,4.67,f,80%,t,2016-10-04,4,4,IT027042B4RNJLVMXJ
311957953,Isole,45.43433,Entire condo,4,2.0,1,1,365,$284.00,3,27,2025-06-17,22,1,2025-05-20,4.68,4.86,4.73,4.73,t,100%,t,2019-11-25,12,0,IT027042B4HRBZXMCN
311957953,Isole,45.43433,Entire condo,4,1.0,1,1,365,$274.00,6,34,2025-06-17,12,0,2025-04-26,4.83,5.0,4.83,4.75,t,100%,t,2019-11-25,12,0,IT027042B4HRBZXMCN
311957953,Isole,45.43433,Entire condo,4,1.0,1,1,365,$274.00,8,45,2025-06-17,2,0,2022-07-31,5.0,5.0,5.0,5.0,t,100%,t,2019-11-25,12,0,IT027042B4HRBZXMCN
311957953,Isole,45.43433,Entire condo,4,1.0,1,1,365,$274.00,11,53,2025-06-17,0,0,,,,,,t,100%,t,2019-11-25,12,0,IT027042B4HRBZXMCN
5113473,Isole,45.4426,Private room in guest suite,1,1.0,1,1,1,"$1,000.00",10,42,2025-06-17,169,1,2025-06-05,4.96,4.99,5.0,4.88,t,100%,t,2013-02-17,6,6,IT027042B48BTNWK2F
84924786,Terraferma,45.48533369518553,Private room in bed and breakfast,5,2.0,1,1,4,$214.00,0,0,2025-06-17,61,1,2025-06-14,4.95,4.98,4.98,4.92,t,100%,t,2016-07-20,4,3,IT027042C2T2NIHN47
137287637,Isole,45.44307,Entire condo,5,2.0,2,1,10,$264.00,7,31,2025-06-17,394,3,2025-05-31,4.97,4.97,4.98,4.89,,100%,t,2017-06-27,3,0,IT027042B4YBG3TMG3
318004893,Isole,45.43999,Entire serviced apartment,4,2.0,31,31,365,,0,0,2025-06-17,1,0,2022-09-26,5.0,5.0,5.0,5.0,f,,t,2019-12-16,1,0,
669047,Isole,45.4436,Entire rental unit,4,2.0,1,2,1125,$661.00,7,31,2025-06-17,28,1,2025-06-07,4.93,4.79,5.0,4.68,t,100%,t,2011-06-06,80,0,IT027042B454WNRLUP
41164114,Terraferma,45.50628,Private room in villa,3,1.0,2,2,14,$54.00,5,31,2025-06-17,74,0,2024-10-25,4.95,5.0,4.95,4.89,t,100%,t,2015-08-11,3,3,IT027042C29MZ9RALX
188530147,Isole,45.44151,Entire rental unit,6,3.0,2,2,1125,$141.00,11,44,2025-06-17,130,3,2025-06-08,4.75,4.86,4.69,4.62,f,100%,t,2018-05-08,4,0,IT027042C25HIORYFP
3060084,Isole,45.43425,Room in hotel,2,1.0,1,1,365,$227.00,23,79,2025-06-17,15,0,2024-08-11,4.6,4.73,4.8,4.27,f,100%,t,2012-07-26,8,6,IT027042B43DQF4FFN
3060084,Isole,45.4353,Room in hotel,3,1.0,1,1,365,,19,66,2025-06-17,74,1,2025-06-03,4.7,4.84,4.7,4.66,f,100%,t,2012-07-26,8,6,IT027042B43DQF4FFN
3060084,Isole,45.43529,Room in hotel,2,1.0,1,1,365,$227.00,24,71,2025-06-17,55,0,2024-12-24,4.45,4.62,4.45,4.47,f,100%,t,2012-07-26,8,6,IT027042B43DQF4FFN
3060084,Isole,45.43396,Room in boutique hotel,2,1.0,1,1,365,$213.00,23,75,2025-06-17,19,0,2024-11-02,4.63,4.53,4.47,4.63,f,100%,t,2012-07-26,8,6,IT027042B43DQF4FFN
319214776,Isole,45.43693,Entire condo,5,3.0,4,2,1125,$198.00,2,12,2025-06-17,259,5,2025-06-03,4.94,4.92,4.96,4.87,t,100%,t,2019-12-20,3,0,IT027042C2OV9FO75I
319514776,Isole,45.43364715576172,Entire rental unit,4,2.0,3,1,1125,$153.00,0,8,2025-06-17,316,8,2025-06-13,5.0,5.0,5.0,4.97,t,100%,t,2019-12-21,1,0,IT027042B4QBUELQG
46528252,Isole,45.432758,Entire rental unit,6,3.0,1,1,7,$351.00,9,43,2025-06-17,308,9,2025-06-10,4.75,4.66,4.76,4.65,t,100%,t,2015-10-14,4,0,IT027042B4MPWFO8TA
1784414,Terraferma,45.49203,Entire rental unit,2,1.0,1,1,365,$93.00,16,63,2025-06-17,83,1,2025-05-20,4.86,4.98,4.92,4.81,t,100%,t,2012-02-21,6,4,IT027042B44GPMYTB6
1784414,Terraferma,45.49219,Room in boutique hotel,2,1.0,1,1,365,,19,77,2025-06-17,68,2,2025-05-31,4.87,4.94,4.81,4.79,t,100%,t,2012-02-21,6,4,IT027042B48S6OSVW4
2634978,Isole,45.43592,Entire rental unit,4,1.0,1,1,1125,$177.00,16,67,2025-06-17,38,1,2025-05-25,4.53,4.55,4.68,4.42,f,99%,t,2012-06-14,134,0,IT027042B4HKPBYDMJ
188530147,Isole,45.44276,Entire rental unit,8,3.0,2,2,30,$147.00,11,41,2025-06-17,89,3,2025-06-13,4.78,4.8,4.8,4.7,f,100%,t,2018-05-08,4,0,IT027042C2PROGDLJ9
117573810,Isole,45.4382,Entire rental unit,6,3.0,1,1,999,,14,60,2025-06-17,42,0,2024-09-23,4.48,4.38,4.67,4.5,t,100%,t,2017-02-22,9,0,IT027042B4HZ33Y67B
244865064,Isole,45.44208,Entire rental unit,2,1.0,3,1,1125,$140.00,3,29,2025-06-17,211,6,2025-06-09,4.8,4.89,4.82,4.72,f,100%,t,2019-02-23,3,0,IT027042C2V6LE9FN3
